,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
300,13389882,0.8300000000000001,False,Westerpark,52.3789,4.87492,Entire home/apt,2,1,1,8,250.0,5,1125,True,0,0,4.96,False,125.0,1250.0,0.08,0.22,0.23,4.99,0.0,1250.0
301,13425006,0.75,False,Westerpark,52.37763,4.86895,Entire home/apt,3,2,2,7,160.0,4,28,True,0,1,4.51,False,53.33,640.0,0.06,0.23,0.27,4.99,0.0,800.0
302,13449471,0.55,False,De Pijp - Rivierenbuurt,52.35643,4.88806,Entire home/apt,6,3,7,15,310.0,5,21,True,0,0,5.0,False,51.67,1550.0,0.15,0.21,0.27,4.99,0.021917808219178082,1487.3287671232877
303,13471485,0.47,False,De Pijp - Rivierenbuurt,52.35634,4.90442,Entire home/apt,4,2,1,6,150.0,7,15,True,0,0,5.0,False,37.5,1050.0,0.07,0.2,0.19,4.99,0.0,750.7397260273973
304,13486108,0.0,False,Oostelijk Havengebied - Indische Buurt,52.37468,4.94674,Entire home/apt,4,2,3,5,156.0,4,20,True,0,0,4.91,False,39.0,624.0,0.07,0.18,0.17,4.99,0.0,782.2602739726027
305,13489366,0.46,False,De Pijp - Rivierenbuurt,52.34252,4.89785,Entire home/apt,4,2,2,4,110.0,5,30,True,0,0,5.0,False,27.5,550.0,0.06,0.16,0.19,4.99,0.0,550.0
306,13527219,0.06999999999999995,False,Centrum-West,52.37032,4.89104,Entire home/apt,2,1,1,11,289.0,4,120,True,0,0,5.0,False,144.5,1156.0,0.1,0.14,0.18,4.99,0.6821917808219178,1658.013698630137
307,13537254,0.2,False,De Baarsjes - Oud-West,52.36054,4.86428,Entire home/apt,4,2,2,12,200.0,7,1125,True,0,0,4.7,False,50.0,1400.0,0.08,0.24,0.32,4.99,0.0,1000.0
308,13571617,0.96,False,Oud-Oost,52.35544,4.90776,Entire home/apt,4,2,2,8,253.0,7,365,True,1,1,4.74,False,63.25,1771.0,0.09,0.18,0.25,4.99,0.1917808219178082,1011.931506849315
309,13654387,0.86,False,Geuzenveld - Slotermeer,52.3838,4.83647,Entire home/apt,4,2,4,6,199.0,4,30,True,0,0,4.71,False,49.75,796.0,0.07,0.18,0.14,4.99,0.0273972602739726,995.0
310,13655161,0.43,False,Oostelijk Havengebied - Indische Buurt,52.36174,4.93661,Entire home/apt,4,2,2,8,133.0,4,30,True,3,0,4.9,False,33.25,532.0,0.07,0.19,0.18,4.99,0.00821917808219178,673.082191780822
311,13710865,0.5,False,De Aker - Nieuw Sloten,52.33872,4.79454,Entire home/apt,6,3,4,13,400.0,4,20,True,0,0,4.62,True,66.67,1600.0,0.14,0.15,0.22,10.99,0.0,2000.0
312,13889292,1.0,False,Noord-Oost,52.38727,4.95789,Entire home/apt,4,2,3,5,189.0,6,1125,True,0,0,4.93,False,47.25,1134.0,0.08,0.23,0.18,4.99,0.0,945.0
313,13897189,1.0,False,Westerpark,52.38231,4.87142,Entire home/apt,3,2,1,2,131.0,4,31,True,0,1,4.88,False,43.67,524.0,0.09,0.11,0.19,4.99,0.0,649.0410958904109
314,13906273,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3678,4.94205,Entire home/apt,2,1,1,4,100.0,6,1125,True,0,0,4.91,False,50.0,600.0,0.05,0.15,0.19,4.99,0.0,500.0
315,14022661,0.6699999999999999,False,Zuid,52.34516,4.86432,Entire home/apt,2,1,2,1,100.0,4,6,True,1,0,4.86,False,50.0,400.0,0.04,0.16,0.16,4.99,0.2054794520547945,500.0
316,14146873,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37337,4.945,Entire home/apt,4,2,5,7,125.0,5,14,True,0,0,4.83,False,31.25,625.0,0.08,0.13,0.15,4.99,0.0,700.027397260274
317,14182817,0.19,False,Centrum-Oost,52.36246,4.90842,Entire home/apt,2,1,1,3,130.0,6,30,True,0,0,4.87,False,65.0,780.0,0.05,0.13,0.17,4.99,0.0,650.0
318,14244097,0.5700000000000001,False,Centrum-Oost,52.36554,4.90685,Entire home/apt,4,2,3,11,360.0,7,28,True,0,0,4.67,False,90.0,2520.0,0.09,0.15,0.24,4.99,0.29315068493150687,1800.0
319,14364518,0.68,False,De Baarsjes - Oud-West,52.36485,4.87546,Entire home/apt,4,2,3,7,170.0,7,28,True,0,0,4.87,False,42.5,1190.0,0.06,0.19,0.22,4.99,0.6219178082191781,852.3561643835617
320,14412610,0.92,False,Centrum-Oost,52.36381,4.9144,Private room,2,1,1,5,85.0,4,1125,True,2,2,4.9,True,42.5,340.0,0.06,0.1,0.16,4.99,0.5698630136986301,442.82191780821915
321,14462366,0.41,False,Centrum-West,52.37301,4.88198,Entire home/apt,3,2,2,12,221.0,4,1125,True,0,0,4.56,False,73.67,884.0,0.12,0.17,0.25,4.99,0.0,1106.7123287671234
322,14610851,0.42,False,Buitenveldert - Zuidas,52.33217,4.88236,Entire home/apt,2,1,1,6,120.0,4,1125,True,0,0,5.0,False,60.0,480.0,0.06,0.13,0.18,4.99,0.0,600.0
323,14765588,0.33,False,De Aker - Nieuw Sloten,52.34705,4.79025,Entire home/apt,4,2,4,1,156.0,5,11,True,0,0,4.83,False,39.0,780.0,0.07,0.21,0.19,4.99,0.1863013698630137,783.972602739726
324,14876448,0.75,False,Buitenveldert - Zuidas,52.33054,4.89016,Entire home/apt,2,1,1,5,162.0,4,15,True,10,0,5.0,False,81.0,648.0,0.07,0.17,0.14,4.99,0.030136986301369864,821.1643835616438
325,14890435,0.0,False,Oostelijk Havengebied - Indische Buurt,52.3639,4.93747,Entire home/apt,4,2,2,1,85.0,28,60,True,0,0,4.67,False,21.25,2380.0,0.07,0.09,0.14,4.99,0.43561643835616437,425.0
326,15024573,1.0,False,Slotervaart,52.35594,4.844,Entire home/apt,2,1,1,5,129.0,7,15,True,0,0,5.0,False,64.5,903.0,0.06,0.08,0.2,4.99,0.4136986301369863,645.0
327,15045784,1.0,False,Westerpark,52.38066,4.87215,Entire home/apt,2,1,1,8,229.0,4,4,True,5,0,4.72,False,114.5,916.0,0.06,0.18,0.21,4.99,0.0136986301369863,1145.0
328,15081578,1.0,True,IJburg - Zeeburgereiland,52.35537,4.99057,Entire home/apt,6,3,7,20,314.0,4,30,True,0,0,5.0,False,52.33,1256.0,0.1,0.19,0.31,4.99,0.2054794520547945,1571.2328767123288
329,15093623,0.36,False,Centrum-West,52.3729,4.89869,Private room,2,1,1,2,150.0,4,1125,True,0,3,4.93,False,75.0,600.0,0.08,0.19,0.2,4.99,0.4876712328767123,628.3561643835617
330,15096042,0.6,False,Centrum-Oost,52.36161,4.89083,Private room,2,1,1,7,130.0,5,200,True,0,1,4.92,False,65.0,650.0,0.08,0.17,0.19,4.99,0.0,650.0
331,15209631,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37165,4.93705,Entire home/apt,2,1,1,10,267.0,4,50,True,0,0,4.94,False,133.5,1068.0,0.11,0.23,0.25,4.99,0.7506849315068493,1401.5890410958905
332,15276959,0.28,False,Centrum-Oost,52.37328,4.9026,Private room,2,1,1,4,150.0,4,1125,True,3,2,4.89,False,75.0,600.0,0.08,0.11,0.13,4.99,0.5917808219178082,655.6164383561644
333,15351762,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36428,4.93597,Entire home/apt,2,1,2,10,141.0,4,8,True,2,2,4.96,True,70.5,564.0,0.05,0.19,0.16,4.99,0.5178082191780822,715.2876712328767
334,15351988,0.55,False,Centrum-West,52.37958,4.89447,Entire home/apt,4,2,5,15,339.0,7,1124,True,0,0,4.76,False,84.75,2373.0,0.09,0.1,0.16,4.99,0.0,1696.2328767123288
335,15382115,0.8200000000000001,False,Centrum-Oost,52.36849,4.9149,Entire home/apt,2,1,1,1,130.0,5,1125,True,0,0,4.94,False,65.0,650.0,0.05,0.17,0.14,4.99,0.0,650.3698630136986
336,15465365,0.65,True,Centrum-West,52.37003,4.8779,Private room,2,1,1,5,93.0,4,7,True,0,1,4.95,False,46.5,372.0,0.05,0.12,0.15,4.99,0.0,479.7260273972603
337,15481220,0.43,False,Slotervaart,52.34927,4.83232,Entire home/apt,4,2,4,19,475.0,5,1125,True,0,0,4.48,False,118.75,2375.0,0.13,0.13,0.26,10.99,0.8328767123287671,2375.0
338,15564496,0.0,False,Zuid,52.35128,4.85429,Entire home/apt,3,2,3,6,226.0,14,365,True,4,0,4.88,False,75.33,3164.0,0.06,0.2,0.16,4.99,0.17534246575342466,1203.6027397260275
339,15591889,0.14,False,Zuid,52.34835,4.88619,Entire home/apt,3,2,2,7,120.0,4,14,True,0,0,5.0,False,40.0,480.0,0.06,0.11,0.18,4.99,0.0,713.7260273972603
340,15611604,0.31,False,Zuid,52.34763,4.86774,Entire home/apt,4,2,3,12,331.0,4,1125,True,5,2,4.89,False,82.75,1324.0,0.12,0.16,0.23,4.99,0.01643835616438356,1656.986301369863
341,15630976,1.0,False,De Baarsjes - Oud-West,52.3733,4.85328,Entire home/apt,2,1,1,6,115.0,5,1125,True,2,0,5.0,False,57.5,575.0,0.07,0.12,0.17,4.99,0.0136986301369863,575.2739726027397
342,15659592,0.8600000000000001,True,De Pijp - Rivierenbuurt,52.35471,4.89586,Private room,1,1,1,1,90.0,6,23,True,15,2,4.81,False,90.0,540.0,0.05,0.13,0.15,4.99,0.0410958904109589,265.47945205479454
343,15752260,0.33,False,De Baarsjes - Oud-West,52.375,4.86429,Entire home/apt,2,1,2,7,220.0,10,60,True,17,0,4.89,False,110.0,2200.0,0.08,0.22,0.15,4.99,0.04657534246575343,742.6027397260274
344,15785019,0.56,False,Oud-Noord,52.39314,4.92747,Entire home/apt,3,2,1,3,125.0,6,1125,True,0,0,4.7,False,41.67,750.0,0.08,0.1,0.17,4.99,0.010958904109589041,625.0
345,15861762,0.5,False,Oostelijk Havengebied - Indische Buurt,52.36459,4.93512,Entire home/apt,2,1,1,10,180.0,4,14,True,0,0,5.0,False,90.0,720.0,0.07,0.12,0.17,4.99,0.7342465753424657,900.0
346,15911681,0.9600000000000001,False,Centrum-Oost,52.37186,4.90793,Entire home/apt,2,1,1,1,165.0,5,5,True,1,0,4.97,False,82.5,825.0,0.08,0.12,0.19,4.99,0.16712328767123288,825.0
347,15936857,1.0,False,De Aker - Nieuw Sloten,52.34582,4.81618,Entire home/apt,2,1,1,8,68.0,7,9,True,0,0,4.58,True,34.0,476.0,0.05,0.16,0.14,2.99,0.26301369863013696,375.24657534246575
348,15946060,1.0,True,De Baarsjes - Oud-West,52.36745,4.87642,Private room,2,1,1,6,120.0,4,15,True,2,3,4.86,False,60.0,480.0,0.07,0.13,0.2,4.99,0.2410958904109589,522.6027397260274
349,15953085,0.71,False,Noord-West,52.40667,4.90481,Entire home/apt,4,2,2,6,139.0,4,109,True,0,0,5.0,False,34.75,556.0,0.06,0.13,0.17,4.99,0.005479452054794521,695.0
350,16021092,0.64,False,De Baarsjes - Oud-West,52.3605,4.86495,Entire home/apt,4,2,3,7,200.0,5,60,True,0,0,4.86,False,50.0,1000.0,0.11,0.17,0.29,4.99,0.03561643835616438,1000.0
351,16211736,1.0,True,Westerpark,52.37546,4.87656,Private room,4,1,3,8,275.0,5,1125,True,0,3,4.81,False,68.75,1375.0,0.1,0.22,0.19,4.99,0.6986301369863014,1381.986301369863
352,16222778,0.5700000000000001,False,Centrum-West,52.38001,4.88587,Private room,2,1,1,5,91.0,5,30,True,0,3,4.73,False,45.5,455.0,0.06,0.12,0.16,4.99,0.0,522.4520547945206
353,16270813,0.45,False,De Pijp - Rivierenbuurt,52.35378,4.88702,Entire home/apt,4,2,2,5,239.0,4,1125,True,5,0,4.76,False,59.75,956.0,0.09,0.14,0.23,4.99,0.7972602739726027,1160.2739726027398
354,16355117,0.0,False,Zuid,52.35332,4.85664,Entire home/apt,3,2,3,14,241.0,14,700,True,5,0,4.86,False,80.33,3374.0,0.05,0.19,0.28,4.99,0.1780821917808219,1205.0
355,16391366,1.0,True,Centrum-West,52.38351,4.88487,Entire home/apt,2,1,2,16,229.0,4,28,True,0,0,5.0,True,114.5,916.0,0.08,0.23,0.27,4.99,0.33424657534246577,1145.0
356,16404688,0.79,False,Oud-Noord,52.39306,4.93641,Entire home/apt,5,3,4,7,210.0,5,30,True,0,0,5.0,False,42.0,1050.0,0.09,0.22,0.26,4.99,0.0,1049.9178082191781
357,16438704,1.0,True,Bos en Lommer,52.37677,4.86097,Entire home/apt,4,2,2,12,260.0,5,1125,True,0,1,4.94,False,65.0,1300.0,0.12,0.27,0.29,4.99,0.0,1301.6438356164383
358,16625355,0.8200000000000001,False,Noord-West,52.40872,4.90547,Entire home/apt,4,2,5,3,177.0,4,21,True,0,2,4.89,False,44.25,708.0,0.08,0.21,0.16,4.99,0.01643835616438356,971.6438356164383
359,16710492,1.0,False,Oud-Oost,52.35042,4.91603,Entire home/apt,3,2,2,3,185.0,4,1125,True,0,0,4.88,False,61.67,740.0,0.07,0.12,0.22,4.99,0.0,927.8767123287671
360,16721604,0.25,False,Bos en Lommer,52.37437,4.84651,Entire home/apt,4,2,2,11,190.0,30,60,True,0,0,4.87,False,47.5,5700.0,0.07,0.13,0.18,4.99,0.2684931506849315,950.0
361,16878229,0.5,False,Slotervaart,52.36177,4.82744,Entire home/apt,6,3,4,1,100.0,5,1125,True,0,0,4.83,False,16.67,500.0,0.08,0.15,0.16,4.99,0.0136986301369863,532.6027397260274
362,17007711,0.33,False,IJburg - Zeeburgereiland,52.35821,4.99557,Entire home/apt,5,3,5,9,250.0,6,1125,True,0,0,4.92,False,50.0,1500.0,0.13,0.16,0.24,4.99,0.4465753424657534,1265.0684931506848
363,17042462,0.18,False,De Pijp - Rivierenbuurt,52.35645,4.89497,Entire home/apt,2,1,1,7,220.0,4,30,True,1,0,4.89,False,110.0,880.0,0.07,0.24,0.23,4.99,0.024657534246575342,1166.7123287671234
364,17115931,1.0,False,De Baarsjes - Oud-West,52.36117,4.8616,Entire home/apt,2,1,1,11,130.0,4,30,True,0,0,5.0,False,65.0,520.0,0.06,0.14,0.17,4.99,0.0,681.2876712328767
365,17236712,0.0,False,Watergraafsmeer,52.35249,4.94138,Entire home/apt,4,2,2,11,263.0,4,30,True,0,0,5.0,False,65.75,1052.0,0.04,0.18,0.21,4.99,0.4904109589041096,1246.3698630136987
366,17311781,0.56,False,Oud-Noord,52.39712,4.90749,Entire home/apt,2,1,2,4,125.0,4,60,True,0,0,5.0,False,62.5,500.0,0.05,0.15,0.16,4.99,0.0,626.4383561643835
367,17327485,0.6,False,Geuzenveld - Slotermeer,52.374886,4.821786,Entire home/apt,4,2,2,1,100.0,7,19,True,1,0,4.8,False,25.0,700.0,0.07,0.11,0.19,4.99,0.2465753424657534,511.5342465753425
368,17390004,0.51,False,De Pijp - Rivierenbuurt,52.35496,4.89182,Entire home/apt,4,2,3,7,150.0,4,1125,True,0,1,5.0,False,37.5,600.0,0.08,0.15,0.16,4.99,0.0,749.3150684931506
369,17536444,1.0,True,De Pijp - Rivierenbuurt,52.3569,4.88915,Entire home/apt,4,2,1,7,189.0,7,1125,True,4,0,4.88,True,47.25,1323.0,0.09,0.15,0.24,4.99,0.5013698630136987,816.986301369863
370,17564346,0.52,False,Centrum-Oost,52.36155,4.89603,Entire home/apt,2,1,1,8,185.0,23,1125,True,0,0,5.0,False,92.5,4255.0,0.08,0.17,0.2,4.99,0.3013698630136986,1003.3561643835617
371,17631393,0.5700000000000001,False,Oud-Noord,52.38474,4.90903,Entire home/apt,4,2,5,11,300.0,5,7,True,0,0,5.0,False,75.0,1500.0,0.08,0.14,0.24,4.99,0.0136986301369863,1500.0
372,17688373,0.92,False,De Baarsjes - Oud-West,52.36969,4.86052,Entire home/apt,4,2,3,12,300.0,4,4,True,0,0,4.88,False,75.0,1200.0,0.02,0.2,0.31,4.99,0.0,1649.3150684931506
373,17699304,0.86,False,Bos en Lommer,52.37744,4.85262,Entire home/apt,3,2,2,7,295.0,5,100,True,4,1,4.92,False,98.33,1475.0,0.12,0.19,0.26,4.99,0.1232876712328767,1447.6712328767123
374,17724135,0.33,False,Watergraafsmeer,52.35224,4.92836,Entire home/apt,4,2,2,8,300.0,4,21,True,0,0,4.89,False,75.0,1200.0,0.07,0.14,0.29,4.99,0.11506849315068493,1557.5342465753424
375,17771718,0.49,False,Buitenveldert - Zuidas,52.33797,4.86804,Entire home/apt,2,1,2,3,166.0,20,1125,True,5,1,4.83,False,83.0,3320.0,0.08,0.14,0.14,4.99,0.5150684931506849,828.4931506849315
376,17778084,0.5,False,Oud-Oost,52.35291,4.91482,Entire home/apt,4,2,2,5,150.0,4,14,True,16,0,4.96,False,37.5,600.0,0.08,0.16,0.21,4.99,0.2273972602739726,750.0
377,17821445,0.56,False,Westerpark,52.38479,4.87723,Entire home/apt,4,2,3,16,350.0,4,1125,True,2,0,4.97,False,87.5,1400.0,0.11,0.28,0.11,4.99,0.13972602739726028,1750.0
378,17900191,0.9100000000000001,True,Zuid,52.34649,4.8608,Private room,2,1,1,4,97.0,4,30,True,3,2,4.95,False,48.5,388.0,0.05,0.11,0.17,4.99,0.019178082191780823,454.5342465753425
379,17911026,0.6400000000000001,False,Centrum-West,52.381031,4.886838,Private room,2,1,1,9,153.0,4,6,True,0,1,5.0,False,76.5,612.0,0.07,0.2,0.25,4.99,0.14520547945205478,764.2465753424658
380,18011593,1.0,False,De Baarsjes - Oud-West,52.35871,4.8619,Entire home/apt,2,1,1,2,96.0,4,1125,True,0,0,5.0,False,48.0,384.0,0.06,0.12,0.15,4.99,0.0,482.1232876712329
381,18021604,0.2,False,IJburg - Zeeburgereiland,52.35293,5.00111,Entire home/apt,3,2,3,3,134.0,7,1125,True,0,0,4.89,False,44.67,938.0,0.07,0.15,0.17,4.99,0.0,671.3698630136986
382,18057193,0.33,False,IJburg - Zeeburgereiland,52.34874,5.01193,Entire home/apt,6,3,5,8,220.0,5,15,True,0,0,0.0,False,36.67,1100.0,0.1,0.24,0.23,4.99,0.4465753424657534,1100.0
383,18115300,0.0,False,Oud-Noord,52.39086,4.93373,Entire home/apt,4,2,4,8,226.0,5,14,True,6,1,4.71,False,56.5,1130.0,0.06,0.17,0.29,4.99,0.8547945205479452,1113.3150684931506
384,18116541,0.71,False,De Pijp - Rivierenbuurt,52.35009,4.88875,Entire home/apt,2,1,1,5,150.0,28,1125,True,0,0,5.0,True,75.0,4200.0,0.06,0.15,0.22,4.99,0.0,750.0
385,18193212,0.5,False,Gaasperdam - Driemond,52.30515,4.97914,Entire home/apt,2,1,1,7,100.0,30,30,True,13,0,4.66,True,50.0,3000.0,0.06,0.18,0.17,4.99,0.9534246575342465,500.0
386,18225467,0.33,False,Noord-West,52.40916,4.90137,Entire home/apt,5,3,3,1,62.0,21,91,True,2,0,4.3,False,12.4,1302.0,0.05,0.09,0.15,2.99,0.33424657534246577,379.75342465753425
387,18261977,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37528195199023,4.9235083032063045,Entire home/apt,2,1,1,9,250.0,4,1125,True,0,0,5.0,False,125.0,1000.0,0.09,0.26,0.21,4.99,0.024657534246575342,1231.5890410958905
388,18269651,0.71,False,Noord-West,52.41868,4.90114,Entire home/apt,4,2,3,6,218.0,7,18,True,4,1,5.0,False,54.5,1526.0,0.12,0.19,0.17,4.99,0.030136986301369864,1114.9315068493152
389,18285132,0.4,False,Oud-Oost,52.35909,4.92099,Entire home/apt,6,3,4,9,300.0,4,30,True,0,0,5.0,False,50.0,1200.0,0.04,0.19,0.25,4.99,0.0,1543.6301369863013
390,18362594,1.0,False,IJburg - Zeeburgereiland,52.35458,5.00228,Entire home/apt,4,2,4,7,180.0,21,30,True,0,0,5.0,False,45.0,3780.0,0.08,0.19,0.27,4.99,0.0,1196.5890410958905
391,18392202,1.0,False,Gaasperdam - Driemond,52.30448,4.97025,Entire home/apt,4,2,3,7,135.0,14,23,True,0,0,5.0,True,33.75,1890.0,0.06,0.17,0.18,4.99,0.1643835616438356,675.0
392,18458032,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.34697,4.89606,Entire home/apt,2,1,1,7,150.0,14,14,True,16,0,5.0,False,75.0,2100.0,0.09,0.21,0.2,4.99,0.043835616438356165,750.0
393,18505331,0.0,False,Zuid,52.35107,4.84815,Entire home/apt,4,2,3,4,85.0,4,7,True,0,1,4.7,False,21.25,340.0,0.06,0.15,0.16,4.99,0.0,555.7945205479452
394,18559804,1.0,False,De Baarsjes - Oud-West,52.36937,4.85477,Entire home/apt,4,2,2,8,209.0,6,14,True,0,0,5.0,False,52.25,1254.0,0.07,0.11,0.3,4.99,0.0,1045.0
395,18665291,0.6799999999999999,False,De Pijp - Rivierenbuurt,52.35445,4.89711,Entire home/apt,3,2,1,8,277.0,7,180,True,15,0,4.92,True,92.33,1939.0,0.1,0.27,0.2,4.99,0.3698630136986301,1132.4520547945206
396,18666266,0.62,False,De Pijp - Rivierenbuurt,52.35682,4.89633,Entire home/apt,4,2,2,9,286.0,7,1125,True,7,1,4.71,True,71.5,2002.0,0.07,0.2,0.23,4.99,0.3589041095890411,1075.7671232876712
397,18718588,0.29,False,Noord-West,52.4084,4.9046,Entire home/apt,6,3,6,6,150.0,4,18,True,0,0,4.94,False,25.0,600.0,0.09,0.17,0.18,4.99,0.13424657534246576,750.0
398,18784059,1.0,False,De Baarsjes - Oud-West,52.3631,4.86326,Entire home/apt,4,2,2,10,185.0,7,1125,True,0,0,4.94,False,46.25,1295.0,0.09,0.2,0.28,4.99,0.0,925.0
399,18800259,1.0,False,De Baarsjes - Oud-West,52.35801,4.85706,Entire home/apt,4,2,5,2,214.0,5,21,True,0,0,4.82,True,53.5,1070.0,0.11,0.23,0.23,4.99,0.08493150684931507,1071.2328767123288
400,18816109,0.0,False,De Pijp - Rivierenbuurt,52.35183,4.89873,Private room,4,1,1,9,121.0,1001,1125,True,29,0,4.58,False,30.25,121121.0,0.07,0.17,0.21,4.99,0.24383561643835616,604.4109589041096
401,18816251,0.0,False,Zuid,52.3484,4.84806,Entire home/apt,2,1,1,15,399.0,5,1125,True,15,0,4.83,False,199.5,1995.0,0.13,0.16,0.27,4.99,0.958904109589041,1995.0
402,18817028,1.0,False,IJburg - Zeeburgereiland,52.35139,5.00243,Entire home/apt,4,2,3,9,153.0,5,26,True,0,0,4.67,False,38.25,765.0,0.09,0.18,0.24,4.99,0.021917808219178082,781.9041095890411
403,18954525,1.0,False,De Baarsjes - Oud-West,52.35896,4.85967,Entire home/apt,2,1,1,8,134.0,5,1125,True,0,2,4.93,True,67.0,670.0,0.06,0.14,0.19,4.99,0.00821917808219178,669.5205479452055
404,19321849,0.5900000000000001,True,Centrum-West,52.3806,4.88695,Entire home/apt,2,1,1,19,280.0,7,30,True,0,0,5.0,False,140.0,1960.0,0.09,0.22,0.26,4.99,0.46301369863013697,1400.0
405,19343174,0.14,False,De Pijp - Rivierenbuurt,52.34836,4.90842,Entire home/apt,2,1,1,14,220.0,5,1124,True,5,1,4.8,False,110.0,1100.0,0.06,0.25,0.23,4.99,0.04657534246575343,1100.0
406,19353540,1.0,False,Westerpark,52.39071,4.87792,Entire home/apt,2,1,1,12,175.0,5,365,True,0,0,4.96,True,87.5,875.0,0.07,0.09,0.24,4.99,0.0,875.0
407,19397676,0.6400000000000001,True,Centrum-West,52.3807,4.88336,Entire home/apt,2,1,1,15,200.0,6,60,True,0,0,4.95,False,100.0,1200.0,0.08,0.15,0.28,4.99,0.36712328767123287,1000.0
408,19423489,0.37999999999999995,False,De Pijp - Rivierenbuurt,52.34982,4.89306,Entire home/apt,2,1,1,4,182.0,4,4,True,0,4,4.81,False,91.0,728.0,0.07,0.2,0.15,4.99,0.0,993.4931506849315
409,19523311,0.5,False,Noord-Oost,52.39713,4.9573,Entire home/apt,4,2,2,5,140.0,7,30,True,3,0,5.0,False,35.0,980.0,0.07,0.17,0.16,4.99,0.00821917808219178,823.1643835616438
410,19550285,0.9400000000000001,False,Oostelijk Havengebied - Indische Buurt,52.366,4.94395,Entire home/apt,4,2,3,7,250.0,10,16,True,0,0,5.0,False,62.5,2500.0,0.1,0.23,0.31,4.99,0.1506849315068493,1250.0
411,19559154,1.0,False,De Baarsjes - Oud-West,52.3646,4.86956,Entire home/apt,2,1,2,7,133.0,4,14,True,0,0,4.92,False,66.5,532.0,0.05,0.16,0.18,4.99,0.0,664.2465753424658
412,19562542,0.58,False,Oud-Noord,52.39271,4.94406,Entire home/apt,2,1,1,9,113.0,10,1125,True,0,0,4.88,False,56.5,1130.0,0.07,0.1,0.22,4.99,0.0,564.2465753424658
413,19620663,1.0,False,Westerpark,52.38167,4.868,Entire home/apt,2,1,1,9,129.0,1001,1002,True,0,3,4.84,False,64.5,129129.0,0.08,0.12,0.2,4.99,0.0,645.0
414,19641424,0.0,False,De Pijp - Rivierenbuurt,52.34669,4.89401,Entire home/apt,6,3,5,26,590.0,7,1125,True,4,0,4.66,True,98.33,4130.0,0.1,0.27,0.34,10.99,0.5178082191780822,2950.0
415,19667159,1.0,False,Slotervaart,52.3641,4.83262,Entire home/apt,4,2,5,2,108.0,5,18,True,0,0,4.87,False,27.0,540.0,0.06,0.12,0.18,4.99,0.00821917808219178,698.5890410958904
416,19685954,0.68,False,De Baarsjes - Oud-West,52.36478,4.87617,Private room,3,1,4,9,170.0,7,30,True,3,0,4.71,False,56.67,1190.0,0.07,0.21,0.2,4.99,0.6602739726027397,856.0958904109589
417,19757448,0.88,False,Bos en Lommer,52.37567,4.86431,Entire home/apt,4,2,2,7,160.0,6,1125,True,0,0,4.67,False,40.0,960.0,0.08,0.22,0.26,4.99,0.005479452054794521,809.8630136986301
418,19782977,0.21000000000000002,False,De Pijp - Rivierenbuurt,52.35123,4.89977,Entire home/apt,2,1,1,3,135.0,4,11,True,0,0,4.8,False,67.5,540.0,0.07,0.18,0.15,4.99,0.0,675.0
419,19842083,1.0,False,Bijlmer-Oost,52.32781,4.9808,Entire home/apt,4,2,3,6,204.0,5,1125,True,0,1,4.96,False,51.0,1020.0,0.11,0.2,0.2,4.99,0.0136986301369863,1046.3013698630136
420,19845595,1.0,False,Oud-Oost,52.35616,4.90896,Entire home/apt,4,2,2,5,92.0,4,10,True,0,0,5.0,False,23.0,368.0,0.05,0.11,0.15,4.99,0.0,522.8356164383562
421,19854424,0.79,False,De Pijp - Rivierenbuurt,52.35711,4.88806,Entire home/apt,4,2,2,13,172.0,1,1125,True,3,1,4.21,True,43.0,172.0,0.09,0.23,0.22,4.99,0.2684931506849315,771.3150684931506
422,19866276,1.0,False,Noord-West,52.414211,4.920321,Entire home/apt,2,1,1,3,129.0,4,1125,True,0,2,4.91,True,64.5,516.0,0.06,0.16,0.18,4.99,0.1780821917808219,646.3698630136986
423,19868291,0.74,True,De Baarsjes - Oud-West,52.37048,4.85848,Private room,2,1,1,1,60.0,4,1125,True,0,3,4.4399999999999995,False,30.0,240.0,0.06,0.12,0.14,2.99,0.3452054794520548,401.4657534246575
424,19939321,0.29,False,Bijlmer-Centrum,52.3255,4.94759,Entire home/apt,2,1,1,13,170.0,5,28,True,0,0,4.75,False,85.0,850.0,0.08,0.21,0.17,4.99,0.7917808219178082,850.0
425,19973782,1.0,False,De Baarsjes - Oud-West,52.36202,4.85937,Entire home/apt,4,2,2,7,175.0,8,31,True,0,0,4.91,False,43.75,1400.0,0.08,0.19,0.21,4.99,0.0,875.0
426,20001770,0.15,False,Zuid,52.34989,4.84909,Private room,1,1,1,2,100.0,6,1125,True,17,0,5.0,False,100.0,600.0,0.06,0.14,0.16,4.99,0.9643835616438357,476.5068493150685
